y_true,y_pred,tweet_text,image_path,event_name,inference_time
not_humanitarian,not_humanitarian,RT @Jeff_Piotrowski: Blue cool tropical drink thinking about hurricane Irma. I need to find the next #blueshed https://t.co/xjsNAPs1qY,data_image/hurricane_irma/19_9_2017/909988432415416320_0.jpg,hurricane_irma,2.3159
not_humanitarian,not_humanitarian,Great masterclass from Benoit Blin at the Harvey and Brockless Meet the Makers. https://t.co/B53AaTcSjN,data_image/hurricane_harvey/13_9_2017/907962863796584448_0.jpg,hurricane_harvey,2.2373
not_humanitarian,not_humanitarian,IndyCar schedule release delayed by Mexico City earthquake - Indianapolis Star https://t.co/9GtC2OBCTb https://t.co/aKzrRxyOsy,data_image/mexico_earthquake/28_9_2017/913272453853413376_0.jpg,mexico_earthquake,2.2768
not_humanitarian,not_humanitarian,If Hurricane Irma Forces Walt Disney World To Close—They Have A Plan https://t.co/TrfI0Bcu8g https://t.co/a4gZXMlHYK,data_image/hurricane_irma/7_9_2017/905715502793625600_0.jpg,hurricane_irma,2.1894
not_humanitarian,not_humanitarian,U.S. Earns Moral Victory At Azteca Holding Mexico To A Draw -https://t.co/wkOuF7qTWX https://t.co/jkHDJc47Yf,data_image/srilanka_floods/13_6_2017/874423702049488896_0.jpg,srilanka_floods,2.1537
not_humanitarian,not_humanitarian,"Instagram post by Katrin.Mora.B â€¢ Jun 19, 2017 Barcis, Italy O250 worlds over the weekend https://t.co/NHWWzBaGoK https://t.co/BGBMEPVgPz",data_image/srilanka_floods/20_6_2017/877227904576475141_0.jpg,srilanka_floods,2.3394
not_humanitarian,not_humanitarian,#Harvey hits Nantucket https://t.co/vgKZP0PfpL,data_image/hurricane_harvey/3_9_2017/904468203702714369_0.jpg,hurricane_harvey,2.2301
not_humanitarian,not_humanitarian,RT @MiamiHerald: Brickell residents aren’t taking a chance with Hurricane Irma https://t.co/baaPVfiVrg https://t.co/Eq0XgeMvTQ,data_image/hurricane_irma/7_9_2017/905625434955673601_0.jpg,hurricane_irma,2.5343
not_humanitarian,not_humanitarian,Sunset from swimming pool in Puerto Rico https://t.co/kmTnLS46vW,data_image/hurricane_maria/10_11_2017/928948351671947264_0.jpg,hurricane_maria,2.1436
not_humanitarian,not_humanitarian,"Photo-op rejected, hasbarah talking point reinforced https://t.co/xVaELxNJLa https://t.co/7xc4cy67JO",data_image/iraq_iran_earthquake/15_11_2017/930804684155219968_0.jpg,iraq_iran_earthquake,2.5974
not_humanitarian,not_humanitarian,"Retailer Francesca's shares sink on profit warning, comments on Harvey impact https://t.co/jxhuhQb5av",data_image/hurricane_harvey/6_9_2017/905405282653790209_0.jpg,hurricane_harvey,2.4972
not_humanitarian,not_humanitarian,Hurricane Irma ‚Äì Social Media ad gouging https://t.co/UPcDZeLViL https://t.co/ExQPKd6STw,data_image/hurricane_irma/17_9_2017/909410131623911425_0.jpg,hurricane_irma,2.5642
not_humanitarian,not_humanitarian,Getting famous on the internet? ·Ω£1 #irma #keywest #beforethestorm https://t.co/XBJvxbKLgJ,data_image/hurricane_irma/19_9_2017/910127252591071232_0.jpg,hurricane_irma,2.2467
not_humanitarian,not_humanitarian,Solar Lamps for Puerto Rico made by middle-schoolers https://t.co/lzTXfBpiZU https://t.co/pvHqbPhNej,data_image/hurricane_maria/9_11_2017/928685731328933893_0.jpg,hurricane_maria,2.2677
not_humanitarian,not_humanitarian,Beautiful Things Puerto Rico Raju Dahat on Facebook Nice https://t.co/bagKEmGdIz,data_image/hurricane_maria/10_11_2017/928985264638320640_0.jpg,hurricane_maria,2.1945
not_humanitarian,infrastructure_and_utility_damage,RT @NationofChange: Puerto Rico suffers while defending against #DisasterCapitalism: https://t.co/aGVXmiVsAo https://t.co/0nvyeMbESZ,data_image/hurricane_maria/7_11_2017/927769335489208321_0.jpg,hurricane_maria,2.6385
not_humanitarian,not_humanitarian,A pop-up shipping container shop will attract customers because of its uniqueness and innovative design. #irma https://t.co/jWmT9sKRYs,data_image/hurricane_irma/18_9_2017/909877528407543809_0.jpg,hurricane_irma,2.168
not_humanitarian,not_humanitarian,How did Hurricane Harvey get so strong? https://t.co/AbWNxAu93W https://t.co/7EsnB1iI49,data_image/hurricane_harvey/13_9_2017/908049934422888449_0.jpg,hurricane_harvey,2.2721
not_humanitarian,infrastructure_and_utility_damage,"California wildfires: Is PG&amp;E, the US' largest private #utility, villain or scapegoat? #energy https://t.co/CycesKoUbT",data_image/california_wildfires/18_10_2017/920699752391610384_0.jpg,california_wildfires,2.627
not_humanitarian,rescue_volunteering_or_donation_effort,Kitten Saved From Harvey Floodwaters Adopted By One Of His Rescuers https://t.co/HleERqQ5AV https://t.co/asPWMCkvXv,data_image/hurricane_harvey/12_9_2017/907621073809702912_0.jpg,hurricane_harvey,3.362
not_humanitarian,not_humanitarian,Delaware Restaurant Owner Recounts Moment 7.1 Earthquake Shook Mexico - https://t.co/lwpgGDlbsd https://t.co/8Nq9nLvzGc,data_image/mexico_earthquake/21_9_2017/910765741993005058_0.jpg,mexico_earthquake,2.1637
not_humanitarian,rescue_volunteering_or_donation_effort,#bethechange #mcmichaelmiddleschool raising funds for Hurricane Harvey's displaced foster children. https://t.co/iQr3y3bgzx,data_image/hurricane_harvey/19_9_2017/910161725327994880_0.jpg,hurricane_harvey,3.2395
not_humanitarian,not_humanitarian,@realDonaldTrump Lest You Forget! Puerto Rico: U.S= US https://t.co/KIlLlFnjM8,data_image/hurricane_maria/24_10_2017/922640178459525120_0.jpg,hurricane_maria,2.211
not_humanitarian,not_humanitarian,RT @KaroleSicairos: father Harvey has no chill ... á½ 2á½ 2 https://t.co/3EFv93AUYI,data_image/hurricane_harvey/9_9_2017/906446715070189568_0.jpg,hurricane_harvey,2.2315
not_humanitarian,rescue_volunteering_or_donation_effort,Proud of my sons for helping family and friends on their 3rd trip to Puerto Rico https://t.co/Q2ZYIrzAa6,data_image/hurricane_maria/21_10_2017/921827111677104128_0.jpg,hurricane_maria,3.3541
not_humanitarian,not_humanitarian,"Plantation in AKVN I/A Bagroda ,total no of plantation in all I/A of AKVN Bhopal is mora than 17000 on 2nd July 2017 https://t.co/UQSQLQ2iqO",data_image/srilanka_floods/2_7_2017/881517188347080705_0.jpg,srilanka_floods,2.3053
not_humanitarian,not_humanitarian,The True Cost of Moral Outrage - https://t.co/UpqvKl7T05 https://t.co/1WKHLJ3uS1,data_image/srilanka_floods/25_6_2017/878872432832118784_0.jpg,srilanka_floods,2.2027
not_humanitarian,not_humanitarian,Tropical Storm Warnings Expanded https://t.co/bBVN07i2lq https://t.co/92NN04FBV8,data_image/hurricane_maria/25_9_2017/912431473680175106_0.jpg,hurricane_maria,2.1312
not_humanitarian,not_humanitarian,RT @ElectrekCo: Tesla starts shipping Powerpacks to Puerto Rico https://t.co/kCVwDp03n9 https://t.co/f1ujOLsgnP,data_image/hurricane_maria/20_10_2017/921396668293054465_0.jpg,hurricane_maria,2.2976
not_humanitarian,not_humanitarian,UPDATE 2-Colonial delays restart as fuel prices keep rising after Harvey https://t.co/g7VqsKGg9j,data_image/hurricane_harvey/3_9_2017/904433984628805632_0.png,hurricane_harvey,2.1761
not_humanitarian,not_humanitarian,Surfers taking advantage of swells from hurricane Maria https://t.co/upDH6Vb2En https://t.co/DAc1Fm8udE,data_image/hurricane_maria/25_9_2017/912436785321529345_0.jpg,hurricane_maria,2.175
not_humanitarian,not_humanitarian,"7.1 Mw #earthquake near Rabosco, #Mexico; #GCCapitalIdeas cat report #reinsurance https://t.co/nyCy8KoKvh https://t.co/mvQuQXybR6",data_image/mexico_earthquake/20_9_2017/910622386042671108_0.jpg,mexico_earthquake,2.1841
not_humanitarian,not_humanitarian,This15-Year-Old Is Bringing Solar-Powered Lights to Hurricane Maria Victims https://t.co/IaYWdvgNHU https://t.co/v50035CgSH,data_image/hurricane_maria/30_9_2017/914233914452930560_0.jpg,hurricane_maria,2.2497
not_humanitarian,not_humanitarian,We can aid with all Transportation Deployments in Puerto Rico ὩA ὩB ὨC ὨE !!!! https://t.co/lkKtHpUMo9,data_image/hurricane_maria/5_10_2017/916069608796368897_0.jpg,hurricane_maria,2.2757
not_humanitarian,not_humanitarian,RT @mattmarohl: Puerto Rico is all our worst fears about Trump coming real https://t.co/bo0OGz1Mil https://t.co/Ngs7BG0SkI,data_image/hurricane_maria/5_10_2017/916078295812370432_0.jpg,hurricane_maria,2.2435
not_humanitarian,not_humanitarian,Mexico music professor: I was about to teach a class when the earthquake struck https://t.co/w9HvK6xZcO https://t.co/bozSkaILMD,data_image/mexico_earthquake/24_9_2017/911948866567725059_0.jpg,mexico_earthquake,2.1541
not_humanitarian,not_humanitarian,"So thankful for God's protection on us during Irma . If this tree had fallen towards our house, I might be ""gone to‚Ä¶ https://t.co/kYsJLkKNNS",data_image/hurricane_irma/18_9_2017/909797249781239810_0.jpg,hurricane_irma,2.1773
not_humanitarian,not_humanitarian,"#Containers can be owned or rented by major organic brands, serve as private local gardens / #kitchen gardens #irma‚Ä¶ https://t.co/AzXSR9ila4",data_image/hurricane_irma/19_9_2017/910235206308831232_0.jpg,hurricane_irma,2.225
not_humanitarian,not_humanitarian,RT @THV11: California wildfires are visible from space using nighttime imaging https://t.co/VkDyrP7NyV https://t.co/87WXbYxd2T,data_image/california_wildfires/10_10_2017/917851921943318528_0.jpg,california_wildfires,2.2216
not_humanitarian,not_humanitarian,"San Juan mayor: Puerto Rico response was a 10 if it's ""out of a scale of 100"" https://t.co/KoDP8ULgcZ https://t.co/TMtPqbSwt9",data_image/hurricane_maria/20_10_2017/921437660526399489_0.jpg,hurricane_maria,2.2036
not_humanitarian,rescue_volunteering_or_donation_effort,"TONIGHT @ Baked help support Puerto Rico &amp; Sierra Leone, don't forget to mention the social work club!! https://t.co/CIJdi9hKXf",data_image/hurricane_maria/8_11_2017/928391732517011462_0.jpg,hurricane_maria,3.3958
not_humanitarian,infrastructure_and_utility_damage,Would Repealing the Jones Act Help Puerto Rico? by NIRAJ CHOKSHI via NYT https://t.co/uUuaG3fSTI https://t.co/FPUafURpMJ,data_image/hurricane_maria/24_10_2017/922821096386199556_0.jpg,hurricane_maria,2.5787
not_humanitarian,not_humanitarian,At LGAC meeting with Lt Gov Polito and MEMA Dir. Kurt Schwartz talking about lessons from Harvey and Irma https://t.co/fcAgPI5Gz7,data_image/hurricane_harvey/12_9_2017/907675216163295234_0.jpg,hurricane_harvey,2.2617
not_humanitarian,not_humanitarian,"Congratulations to my baby girl Na'Mora, you did it!! WeMedia, Aspen Challenge, LSC Student Rep! á¾˜Bâ¤ï¸#boganhs17 https://t.co/pnS2yK76q4",data_image/srilanka_floods/12_6_2017/874288196116467712_0.jpg,srilanka_floods,2.2496
not_humanitarian,not_humanitarian,Just bought our tickets to Puerto Rico for spring break on @JetBlue! ✌ἿDὉ9 #SetToJet https://t.co/CkV0i8Hc3p,data_image/hurricane_maria/12_11_2017/929502124723048449_0.jpg,hurricane_maria,2.2431
not_humanitarian,not_humanitarian,Dont you mean all of us have a crush on Harvey á½‰4á½¢9 #Suit https://t.co/g1XIXNzpak,data_image/hurricane_harvey/17_9_2017/909316098436341760_0.jpg,hurricane_harvey,2.248
not_humanitarian,infrastructure_and_utility_damage,Officials report potential spills at Texas Superfund site after Harvey: report https://t.co/z9IdqouH1a https://t.co/ApGUyZtjIz,data_image/hurricane_harvey/18_9_2017/909907159093321728_0.jpg,hurricane_harvey,2.698
not_humanitarian,not_humanitarian,Spanish Color Fantasy 1915 Francis Luis Mora https://t.co/IVwQZDlbpk,data_image/srilanka_floods/22_6_2017/877817946185314304_0.jpg,srilanka_floods,2.2369
not_humanitarian,not_humanitarian,associated-press|A stunned Puerto Rico seeks to rebuild after Hurricane Maria|https://t.co/EkiLOCZK6t https://t.co/yRXc5voUgr,data_image/hurricane_maria/21_9_2017/910785697975537664_0.jpg,hurricane_maria,2.2622
not_humanitarian,affected_individuals,https://t.co/IT1aCXmNFQ : HHS Offers Special Medicare Reimbursement After Hurricane Irma https://t.co/JGdzG8yIh9 https://t.co/tp9ItomGEf,data_image/hurricane_irma/19_9_2017/910135800750268416_0.jpg,hurricane_irma,2.2323
not_humanitarian,not_humanitarian,RT @Mambo_Bee: Im Back Live *Post Irma* Stop and say hi! https://t.co/Fw0MPFhyCW https://t.co/36s3LjHsYL,data_image/hurricane_irma/17_9_2017/909424742096146432_0.jpg,hurricane_irma,2.0797
not_humanitarian,affected_individuals,"Young #SantaRosa #FireVictim gets new legs #Her #Birthday: https://t.co/rilRjGi4GX, https://t.co/Zsp8yfvd4T https://t.co/jvNMosmNLQ",data_image/california_wildfires/18_10_2017/920463405508677633_0.jpg,california_wildfires,2.123
not_humanitarian,not_humanitarian,Lessons from Hurricane Irma: 1.¬ Roundabouts https://t.co/5CIE3RWi8o https://t.co/5CD1Z7ROy6,data_image/hurricane_irma/18_9_2017/909767369295147009_0.jpg,hurricane_irma,2.2346
not_humanitarian,not_humanitarian,Stand up Puerto Rico means reconstruction. So is for the Manatee Center. https://t.co/Hwfq9hwhKh,data_image/hurricane_maria/23_10_2017/922552122805293058_0.jpg,hurricane_maria,2.2708
not_humanitarian,not_humanitarian,"Mary Gray Harvey, from a letter to Anne Sexton c. 1954, featured in ""A Self-Portrait in Letters,"" https://t.co/xO4g2fWMSO",data_image/hurricane_harvey/16_9_2017/909137067774545921_0.jpg,hurricane_harvey,2.2165
not_humanitarian,not_humanitarian,#Harvey's #Lawrence Heights #Toronto https://t.co/giGb0iB9V1 fresh - good https://t.co/wHrxDqKZy3,data_image/hurricane_harvey/16_9_2017/908882392340766720_0.jpg,hurricane_harvey,2.2478
not_humanitarian,affected_individuals,Trump brings smiles to Harvey victims https://t.co/8ybUyannaG,data_image/hurricane_harvey/3_9_2017/904292285348708352_0.jpg,hurricane_harvey,2.187
not_humanitarian,not_humanitarian,".@Beyonce, @BarackObama, and @selenagomez are among those to offer kind words for Mexico. https://t.co/BYsAAYx9Mi https://t.co/voQElTGntm",data_image/mexico_earthquake/20_9_2017/910523949213138944_0.jpg,mexico_earthquake,2.2865
not_humanitarian,not_humanitarian,Final Jaw Dropping Total JJ Watt Raised For Hurricane Harvey Victims Just Revealed https://t.co/ndlvf2RnEU,data_image/hurricane_harvey/16_9_2017/909182703777599491_0.jpg,hurricane_harvey,2.1996
not_humanitarian,not_humanitarian,Donna Mora would love to show you the #listing at 4201 Pierce Street #Hollywood #FL #r... https://t.co/ignKtJgqUO https://t.co/ZFifJjEONk,data_image/srilanka_floods/16_6_2017/875686965546336256_0.jpg,srilanka_floods,2.2187
not_humanitarian,not_humanitarian,"You can help Hurricane Maria victims just by listening to Beyonce's ""Mi Gente"" remix https://t.co/h4lQ9Tn9pQ https://t.co/gppas5wGMO",data_image/hurricane_maria/2_10_2017/914875275275587590_0.jpg,hurricane_maria,2.1746
not_humanitarian,not_humanitarian,RT @pettraxinc: Federal Ban Leaves Thousands of #Pets Behind in Puerto Rico ὃ6ὃ6ὃ6ὃ6ὃ6ὣBὣBὣBὣBὣB https://t.co/IJfhyvy8dc https://t.co/PHeREWIp9e,data_image/hurricane_maria/20_10_2017/921306645833175040_0.jpg,hurricane_maria,2.2986
not_humanitarian,not_humanitarian,Press all here awaiting #vatf1 arrival. Delayed leaving. Not landing until 2030. #hurricanemaria #usar https://t.co/urgMDvUe2w,data_image/hurricane_maria/25_9_2017/912436405552533504_0.jpg,hurricane_maria,2.269
not_humanitarian,not_humanitarian,Trumpâ€™s taste for flattery is a disaster for Puerto Rico â€” and someday the world https://t.co/6NbL6VpXvt,data_image/hurricane_maria/5_10_2017/915973016403800065_0.jpg,hurricane_maria,2.2057
not_humanitarian,not_humanitarian,Mexico #politics refuse to donate 7 mil mdp of budget to earthquake disaster?! https://t.co/w0IZSYp9Rn,data_image/mexico_earthquake/21_9_2017/910747357700067329_0.jpg,mexico_earthquake,2.202
not_humanitarian,not_humanitarian,RT @ositablue1: á¼³4á½Š6á½¤F #Hurricane Harvey TX á½Š6á¼³4á½¤FOur prayers and support â™¥ï¸á½”A https://t.co/hb8emiKfSH,data_image/hurricane_harvey/19_9_2017/910173348700868608_0.jpg,hurricane_harvey,2.2476
not_humanitarian,not_humanitarian,"RT @DawgfishJ: Hurricane Irma is Threatening Us w Possible Cat 3 Conditions! Be Smart, Stay Safe! St Marys GA!!! https://t.co/JMxipqeFDj",data_image/hurricane_irma/7_9_2017/905756150750216192_0.jpg,hurricane_irma,2.2363
not_humanitarian,not_humanitarian,@realDonaldTrump doesn't care about people of color. #PuertoRico #VirginIslands #HurricaneMaria https://t.co/ceBeKKS82R,data_image/hurricane_maria/25_9_2017/912347940567609346_0.jpg,hurricane_maria,2.1639
not_humanitarian,not_humanitarian,https://t.co/3sKzbyhphV https://t.co/yn69QZjgdS convert partial rss to FULL RSS! #autoblog #SeoService | How social… https://t.co/478rbuKpU1,data_image/iraq_iran_earthquake/14_11_2017/930474196257275904_0.png,iraq_iran_earthquake,2.1957
not_humanitarian,not_humanitarian,Corpus Christi beer to help with Harvey relief efforts https://t.co/3DpZBogepS https://t.co/K8rF5QQR9E,data_image/hurricane_harvey/7_9_2017/905894140579381248_0.jpg,hurricane_harvey,2.221
not_humanitarian,not_humanitarian,This dog miraculously survived a California wildfire https://t.co/Z4C6SjMxT6 https://t.co/WetDa14emh,data_image/california_wildfires/15_10_2017/919666146319781888_0.jpg,california_wildfires,2.2732
not_humanitarian,not_humanitarian,Trump should honor his short-lived promise to 'wipe out' Puerto Rico's debt Pedro Nicolaci da Costa https://t.co/PtguZV4wZl,data_image/hurricane_maria/5_10_2017/916003250804895745_0.png,hurricane_maria,2.2092
not_humanitarian,not_humanitarian,How storms like #Harvey impact #Houston #workforce &amp; #economy @HoustonPubMedia @HPMNews887 https://t.co/KR560f8EoX https://t.co/F7qfL91a8B,data_image/hurricane_harvey/19_9_2017/910239029848891392_0.jpg,hurricane_harvey,2.1383
not_humanitarian,not_humanitarian,ONE WEEK AFTER IRMA: Sofas sit on sidewalks along Ocean Blvd. as recovery pushes forward on St. Simons Island https://t.co/mfePKGKBQX,data_image/hurricane_irma/18_9_2017/909828057371938816_0.jpg,hurricane_irma,2.1489
not_humanitarian,not_humanitarian,Puerto Rico Oversight Official Backs Jones Act Exemptions to Boost Economy - Bloomberg https://t.co/drEeDuNVGF https://t.co/9WWSY0ohUY,data_image/hurricane_maria/7_11_2017/927974818275872774_0.jpg,hurricane_maria,2.1951
not_humanitarian,not_humanitarian,RT @yeeitsanthonyy: Disneyâ€™s California Adventure is on fire á½’5 https://t.co/xqZ2jbSMJM,data_image/california_wildfires/10_10_2017/917864781616435201_0.jpg,california_wildfires,2.2146
not_humanitarian,not_humanitarian,@hopper heads up: you need to make sure to exclude Puerto Rico from your automated campaigns. #Marketing https://t.co/9UjwzcbNwU,data_image/hurricane_maria/6_10_2017/916110169490317314_0.jpg,hurricane_maria,2.2167
not_humanitarian,not_humanitarian,#IranQuake #IraqEarthquake Daily map by @reliefweb https://t.co/g4YkVT8nK6 https://t.co/yr7RMdujUt,data_image/iraq_iran_earthquake/13_11_2017/930202675727216640_0.jpg,iraq_iran_earthquake,2.1789
not_humanitarian,not_humanitarian,"Congrats to Seana Mora, former Blue Darter 2016 grad, on being selected to the Puerto Rican national softball team https://t.co/7aRKw0lgus",data_image/srilanka_floods/26_6_2017/879154540917993474_0.jpg,srilanka_floods,2.212
not_humanitarian,not_humanitarian,"McCoy here to open The Porch up to all you hard working, thirsty, hot &amp; sweaty individuals that stayed or returned‚Ä¶ https://t.co/ZqhCW9Rflk",data_image/hurricane_irma/18_9_2017/909780691029757952_0.jpg,hurricane_irma,2.2623
rescue_volunteering_or_donation_effort,not_humanitarian,Harvey and Irma to slow US economy but rebound should follow #PhuketNews #PhuketNewsOnline #Phuket… https://t.co/IIOcl43jGv,data_image/hurricane_irma/18_9_2017/909719409735823360_0.jpg,hurricane_irma,2.1414
rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,@Deretchin ❤️hugs for Harvey collection of stuffed animals for children affected by#Harvey https://t.co/APa0m3yxWc,data_image/hurricane_harvey/6_9_2017/905412661688619009_0.jpg,hurricane_harvey,3.3811
rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,RT @GregAbbott_TX: Thanks to the Texas National Guard for their help to rescue flooded Texans. #HurricaneHarvey https://t.co/lhpJtAne10,data_image/hurricane_harvey/3_9_2017/904206758830370816_0.jpg,hurricane_harvey,3.3231
rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,Team of Humanity Firdt USA serving near Mexico City after earthquake we https://t.co/VeLb5jkp3n,data_image/mexico_earthquake/25_9_2017/912384355116490752_0.jpg,mexico_earthquake,3.457
rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,New 6.2-magnitude earthquake interrupts rescue efforts in Mexico https://t.co/YA8NYLOc5j https://t.co/3IvMBIyj9F,data_image/mexico_earthquake/23_9_2017/911698717949911040_0.jpg,mexico_earthquake,3.2478
rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,2 minute video: Rescue mission during Harvey turns fatal - https://t.co/RnSsb47cfp https://t.co/VlInrFpXN5,data_image/hurricane_harvey/5_9_2017/905018812482822144_0.jpg,hurricane_harvey,3.278
rescue_volunteering_or_donation_effort,affected_individuals,Regular people turn anonymous heroes after Mexico earthquake - https://t.co/1yNWp0niK2 https://t.co/6sLpRFTS0I,data_image/mexico_earthquake/21_9_2017/910709983033085952_0.jpg,mexico_earthquake,2.201
rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,Day 1 Hurricane Harvey Relief. Today's soup is Stuffed Green Pepper. Stop on by for the fundraiser!! https://t.co/38KLxWQkJS,data_image/hurricane_harvey/8_9_2017/906107650978480129_0.jpg,hurricane_harvey,3.3136
rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,Hurricane Maria: Final aid drop lands on Turks and Caicos as storm approaches https://t.co/paop4HC2EJ https://t.co/sydtKJwEYD,data_image/hurricane_maria/21_9_2017/910759069186748418_0.jpg,hurricane_maria,3.4219
rescue_volunteering_or_donation_effort,affected_individuals,"This is ""Frida"", she has saved 52 people so far in Mexico's Earthquake https://t.co/hX93LPtsNQ",data_image/mexico_earthquake/20_9_2017/910652866674688001_0.jpg,mexico_earthquake,2.1744
rescue_volunteering_or_donation_effort,affected_individuals,"Reuters-For desperate Puerto Ricans, #fuel a precious commodity #OOTT #HurricaneMaria https://t.co/8jJDXvB0Oy https://t.co/F98aSgUfkz",data_image/hurricane_maria/27_9_2017/913048338253205504_0.jpg,hurricane_maria,2.1841
rescue_volunteering_or_donation_effort,affected_individuals,".@UN agencies call for urgent aid to help people in #Bangladesh, #Myanmar affected by #CycloneMora. https://t.co/C1cDMJXoei",data_image/srilanka_floods/3_6_2017/870884328258940928_0.jpg,srilanka_floods,2.1633
rescue_volunteering_or_donation_effort,not_humanitarian,"Pouring for a Cause! Join us at this fundraiser for Irma victims. Tix are only $35, available at:‚Ä¶ https://t.co/K4Yag4QT3O",data_image/hurricane_irma/18_9_2017/909866063315292160_0.jpg,hurricane_irma,2.3531
rescue_volunteering_or_donation_effort,not_humanitarian,#upsers Chesapeake helping Harvey https://t.co/k4tQ6bGTR7,data_image/hurricane_harvey/13_9_2017/908067295309828104_0.jpg,hurricane_harvey,2.2643
rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,Relief and gratefulness after Hurricane Irma https://t.co/Cg4US2usNF https://t.co/Q11r9c0dKn,data_image/hurricane_irma/18_9_2017/909796125833441280_0.jpg,hurricane_irma,3.2942
rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,@wttv4 Hoosiers helping Houston. Thank you. Prayers too. #Harvey and now #Irma https://t.co/vohf5H0gC1,data_image/hurricane_harvey/8_9_2017/906238698601279488_0.jpg,hurricane_harvey,3.3471
rescue_volunteering_or_donation_effort,not_humanitarian,Let's help our neighbors recover from Hurricane Irma's aftermath. Please donate what you can! @FeedingSFL… https://t.co/nLA48g2sGr,data_image/hurricane_irma/19_9_2017/910190751723741184_0.jpg,hurricane_irma,2.2737
rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,RT @statesman: Commentary: Help Puerto Rico by urging Congress to craft an aid plan https://t.co/ybKAZSZlK7 https://t.co/jfVTbn4jvj,data_image/hurricane_maria/3_10_2017/915306994210426881_0.jpg,hurricane_maria,3.3312
rescue_volunteering_or_donation_effort,not_humanitarian,"@att wants to help you connect with family, friends in PR! https://t.co/FMTUhFhMPY #hurricanemaria https://t.co/AcpBa6Qxmr",data_image/hurricane_maria/25_9_2017/912143534693679104_0.jpg,hurricane_maria,2.2523
rescue_volunteering_or_donation_effort,not_humanitarian,California wildfires: The stateâ€™s governor says it is â€œone of the greatestÂ trageâ€¦ https://t.co/kmoqVdjJnC https://t.co/b3ydqImJur,data_image/california_wildfires/15_10_2017/919644115465203712_0.jpg,california_wildfires,2.1597
rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,@BBCOne A citizen contributing to the #mexicoearthquake rescue efforts. #trueheroes https://t.co/6AdK4m4AHM,data_image/mexico_earthquake/24_9_2017/911886320879812608_0.jpg,mexico_earthquake,3.343
rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,All hail Frida https://t.co/HkLbe1woS6 https://t.co/6KrUPUHxg7,data_image/mexico_earthquake/21_9_2017/910817025072812032_0.jpg,mexico_earthquake,3.2828
rescue_volunteering_or_donation_effort,not_humanitarian,China donates 8.5 million dollars in aid and supplies to earthquake-ravaged Mexico https://t.co/6tYMNWwwqT,data_image/mexico_earthquake/28_9_2017/913323978554519552_0.jpg,mexico_earthquake,2.1897
